row_id,reference_id,material_description,source,material,erm,hash,material_type,placeholder,material_iri,material_synthesis_characterization_quote,s,p,o,s_iri,o_iri,quote,original_study,citesAsSourceDocument,model_cell,model_cell_iri,organism,organism_iri,organism_age,manufacturer_cell,exposure_time,exposure_time_units,exposure_time_units_iri,dose,dose_units,dose_units_iri,exposure_route,endpoint,endpoint_iri,endpoint_measurement,qualifier,qualifier_value,endpoint_units,assay_equipment,assay_iri,assay,"primary_size_descriptor__(ecd,_feret_diameter_,_length)",primary_size_descriptor_iri,primary_size,primary_size_quote,primary_size,primary_size_qualifier,primary_size_qualifier_value,primary_size_unit,normalized_primary_size,primary_size_method,primary_size_instrument,bundle_diameter,bundle_diameter_quote,bundle_diameter_qualifier,bundle_diameter_qualifier_value,bundle_diameter_unit,normalized_bundle_diameter,bundle_diameter_method,bundle_diameter_instrument,nominal_size,nominal_size_unit,nominal_size_qualifier,nominal_size_qualifier_value,average_grain_size,average_grain_size_qualifier,average_grain_size_qualifier_value,average_grain_size_unit,agglomerate_size,agglomerate_size_unit,agglomerate_size_qualifier,agglomerate_size_qualifier_value,agglomerate_size_method,aggregate_size,aggregate_size_qualifier,aggregate_size_unit,aggregate_size_medium,aggregate_size_qualifier_value,aggregate_size_instrument,aggregate_size_method,diameter_qualifier,diameter_qualifier_value,diameter_unit,normalized_diameter,diameter_method,diameter_instrument,hydrodynamic_diameter,hydrodynamic_diameter_qualifier,hydrodynamic_diameter_qualifier_value,hydrodynamic_diameter_unit,normalized_hydrodynamic_diameter,hydrodynamic_diameter_medium,hydrodymanic_diameter_method,hydrodymanic_diameter_method_iri,hydrodynamic_diameter_instrument,shape,shape_method,surface_area,surface_area_qualifier,surface_area_qualifier_value,surface_area_unit,normalized_surface_area,surface_area_method,surface_area_instrument,zeta_potential,zeta_potential_qualifier,zeta_potential_qualifier_value,zeta_potential_unit,normalized_zeta_potential,zeta_potential_medium,zeta_potential_instrument,zeta_potential_ph,zeta_potential_sd,dispersant/coating/functionalization,dissolution,porosity_qualifier,porosity,porosity_instrument,porosity_qualifier_value,porosity_unit,dissolution_method,purity,purity_unit,purity_method,metal_impurities_type,metal_impurities,metal_impurities_unit,metal_impurities_method,metal_impurities_instrument,pah_impurities,pah_impurities_unit,pah_impurities_method,pah_impurities_instrument,endotoxin_impurities,endotoxin_impurities_unit,endotoxin_impurities_instrument,endotoxins_impurities_instrument,crystal_structure,crystal_structure_instrument,polidispersity_index_(%),doping,polidispersity_index_instrument
80,14,"ZnO-NPs and TiO2 particles were obtained from Sigma-Aldrich Company Ltd. (Gillingham, Dorset, UK). The nominal size of particles as purchased is 50–70 nm for ZnO-NP and about 1 µm for fine TiO2.",https://doi.org/10.1016/j.taap.2010.04.012,ZnO2,ERM:789399,789399,ZnO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/ZnO,#N/A,exposure,correlates,TNF-α response,http://www.ebi.ac.uk/efo/EFO_0000487,http://www.ebi.ac.uk/efo/EFO_0010929,TNF-α and IL-6 contents were not detected in LoVo treated for 24 h and 48 h with both types of particles tested (data not shown).,TRUE,#N/A,LoVo,http://www.ebi.ac.uk/efo/EFO_0006639,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,TNF-α,https://purl.placeholder.enanomapper.net/TNF-α,#N/A,#N/A,#N/A,#N/A,"Biotrak, Cellular Communication Assays, Amersham Pharmacia Biotech, Uppsala, Sweden",http://purl.obolibrary.org/obo/OBI_0000661,ELISA,diameter,http://purl.obolibrary.org/obo/PATO_0000117,196,"The size distribution showed an average diameter equal to 196 nm. 34% of particles possessed dimensions below 100 nm, 29% were aggregates with dimensions ranging from 100 nm to 200 nm, 17% were clusters of particles with dimensions between 200 and 300 nm and 20% joined in clusters ranging from 300 to 600 nm.",#N/A,SD,#N/A,nm,#N/A,TEM,Philips EM208S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,50–70,nm,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,#N/A,#N/A,m2/g,3,TEM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,98,%,EDX,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,below detection limit,#N/A,diazo-coupling Limulus Amebocyte Lysate (LAL),,,,,,
81,14,"ZnO-NPs and TiO2 particles were obtained from Sigma-Aldrich Company Ltd. (Gillingham, Dorset, UK). The nominal size of particles as purchased is 50–70 nm for ZnO-NP and about 1 µm for fine TiO2.",https://doi.org/10.1016/j.taap.2010.04.012,ZnO2,ERM:789399,789399,ZnO,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/ZnO,#N/A,size,negatively_correlates,IL-8 response,http://purl.org/obo/owl/PATO#PATO_0000117,http://www.ebi.ac.uk/efo/EFO_0004811,"As shown in Figs. 6A and B, in the supernatants of untreated cells there was a low content of IL-8. When the cells were treated with the lower dose (3 µg/cm2 for 24 h and 48 h) of ZnO-NPs a significant IL-8 release was revealed (Fig. 6A). Exposure to the higher ZnO-NPs concentration induced an amplified chemokine secretion. IL-8 release by cells treated with TiO2 at 3 µg/cm2 was comparable with control ones (Fig. 6B). The exposure of LoVo to 5 µg/cm2 of TiO2 particles stimulated a significant release of IL-8. The experimental results suggest that the release of IL-8 induced by TiO2 particles is due to the presence of a percentage of particles smaller than 100 nm in size distribution. It has been demonstrated that TiO2 nanoparticles induce oxidative stress and release of IL8",TRUE,#N/A,LoVo,http://www.ebi.ac.uk/efo/EFO_0006639,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,>5,μg/cm2,#N/A,#N/A,IL-8,https://purl.placeholder.enanomapper.net/IL-8,#N/A,#N/A,#N/A,#N/A,"Biotrak, Cellular Communication Assays, Amersham Pharmacia Biotech, Uppsala, Sweden",http://purl.obolibrary.org/obo/OBI_0000661,ELISA,diameter,http://purl.obolibrary.org/obo/PATO_0000117,196,"The size distribution showed an average diameter equal to 196 nm. 34% of particles possessed dimensions below 100 nm, 29% were aggregates with dimensions ranging from 100 nm to 200 nm, 17% were clusters of particles with dimensions between 200 and 300 nm and 20% joined in clusters ranging from 300 to 600 nm.",#N/A,SD,#N/A,nm,#N/A,TEM,Philips EM208S,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3,#N/A,#N/A,m2/g,3,TEM,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,98,%,EDX,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,below detection limit,#N/A,diazo-coupling Limulus Amebocyte Lysate (LAL),,,,,,
82,15,#N/A,https://doi.org/10.1016/j.tiv.2005.06.034,Ag2,ERM:065708,065708,Ag,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/Ag,#N/A,dose,positively_correlates,intracellular ROS generation,http://www.ebi.ac.uk/efo/EFO_0000428,http://purl.obolibrary.org/obo/GO_1903409,"The maximum ROS levels were found at 6 h, from that point on the levels of ROS reduced over a period of 24 h (data not shown). Therefore, the data shown here was only at 6 h exposure. The level of ROS in cells increased in a concentration-dependent manner and was statistically increased (p < 0.05) from 10 μg/ml concentration. Ag (15, 100 nm) treatment at 25 and 50 μg/ml resulted in an approximately 10-fold increase in ROS generation over control levels",TRUE,#N/A,BRL 3A,http://purl.enanomapper.net/onto/ENM_2866073,#N/A,#N/A,#N/A,#N/A,6,hours,#N/A,50,μg/mL,#N/A,#N/A,DCF fluorescence instensity,http://www.bioassayontology.org/bao#BAO_0000143,12,#N/A,#N/A,fold increase,"Nikon, Eclipse TS 100 (×200)) at excitation wavelength of 485 nm and an emission wavelength of 530 nm",http://purl.enanomapper.net/onto/ENM_4869361,DCF,size (not specified),http://purl.obolibrary.org/obo/PATO_0001334,100,#N/A,#N/A,#N/A,#N/A,nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,15,#N/A,https://doi.org/10.1016/j.tiv.2005.06.034,Ag2,ERM:065708,065708,Ag,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/Ag,#N/A,size,positively_correlates,LDH release,http://purl.org/obo/owl/PATO#PATO_0000117,http://www.ebi.ac.uk/efo/EFO_0004808,"The results demonstrated that exposure to Ag nanoparticles for 24 h resulted in concentration-dependent increase in LDH leakage and exhibited a significant (p < 0.05) cytotoxicity at 10–50 μg/ml (Fig. 1B). It was noted that there is a statistically significant difference between different silver particle sizes of 100 and 15 nm, where the 100 nm particles showed higher toxicity at 25 and 50 μg/ml.",TRUE,#N/A,BRL 3A,http://purl.enanomapper.net/onto/ENM_2866073,#N/A,#N/A,#N/A,#N/A,24,hours,#N/A,10-50,μg/mL,#N/A,#N/A,LDH leakage into media,http://www.ebi.ac.uk/efo/EFO_0004808,10-60,#N/A,#N/A,% of control,#N/A,http://purl.bioontology.org/ontology/npo#NPO_1709,LDH assay,size (not specified),http://purl.obolibrary.org/obo/PATO_0001334,100,#N/A,#N/A,#N/A,#N/A,nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,15,#N/A,https://doi.org/10.1016/j.tiv.2005.06.034,Ag2,ERM:065708,065708,Ag,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/Ag,#N/A,dose,positively_correlates,LDH release,http://www.ebi.ac.uk/efo/EFO_0000428,http://www.ebi.ac.uk/efo/EFO_0004808,"The results demonstrated that exposure to Ag nanoparticles for 24 h resulted in concentration-dependent increase in LDH leakage and exhibited a significant (p < 0.05) cytotoxicity at 10–50 μg/ml (Fig. 1B). It was noted that there is a statistically significant difference between different silver particle sizes of 100 and 15 nm, where the 100 nm particles showed higher toxicity at 25 and 50 μg/ml.",TRUE,#N/A,BRL 3A,http://purl.enanomapper.net/onto/ENM_2866073,#N/A,#N/A,#N/A,#N/A,24,hours,#N/A,10-50,μg/mL,#N/A,#N/A,LDH leakage into media,http://www.ebi.ac.uk/efo/EFO_0004808,10-60,#N/A,#N/A,% of control,#N/A,http://purl.bioontology.org/ontology/npo#NPO_1709,LDH assay,size (not specified),http://purl.obolibrary.org/obo/PATO_0001334,100,#N/A,#N/A,#N/A,#N/A,nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,15,#N/A,https://doi.org/10.1016/j.tiv.2005.06.034,Ag2,ERM:065708,065708,Ag,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/Ag,#N/A,dose,negatively_correlates,MMP,http://www.ebi.ac.uk/efo/EFO_0000428,http://www.ebi.ac.uk/efo/EFO_0004744,"The results indicated that there was a significant decrease (80%) of MMP at 25 and 50 μg/ml Ag (15, 100 nm) (Fig. 5A). The qualitative mitochondrial membrane potential was also observed under fluorescence microscope stained with rhodamine 123. The brightness of the fluorescent intensity was reduced in cells exposed to Ag at 25 and 50 μg/ml that indicates a significant reduction of mitochondrial membrane potential (Fig. 5B–D).",TRUE,#N/A,BRL 3A,http://purl.enanomapper.net/onto/ENM_2866073,#N/A,#N/A,#N/A,#N/A,24,hours,#N/A,50,μg/mL,#N/A,#N/A,MMP,https://purl.placeholder.enanomapper.net/MMP,20,#N/A,#N/A,% of control,#N/A,http://purl.enanomapper.net/onto/ENM_5562662,rhodamine 123 uptake,size (not specified),http://purl.obolibrary.org/obo/PATO_0001334,100,#N/A,#N/A,#N/A,#N/A,nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,15,#N/A,https://doi.org/10.1016/j.tiv.2005.06.034,Ag2,ERM:065708,065708,Ag,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/Ag,#N/A,size,negatively_correlates,intracellular ROS generation,http://purl.org/obo/owl/PATO#PATO_0000117,http://purl.obolibrary.org/obo/GO_1903409,"A significant depletion of GSH (70%) was observed at 25 μg/ml Ag (15,100 nm) relative to controls (61.00 ± 5.28 nmol GSH/mg cellular protein) (Fig. 6). Overall, the data demonstrated a significant depletion (p < 0.05) of GSH levels occurred in Ag (15,100 nm) exposed cells.",TRUE,#N/A,BRL 3A,http://purl.enanomapper.net/onto/ENM_2866073,#N/A,#N/A,#N/A,#N/A,24,hours,#N/A,25,μg/mL,#N/A,#N/A,gsh regulation,https://purl.placeholder.enanomapper.net/gsh regulation,70,#N/A,#N/A,% of control,SpectraMAX Plus 190 microplate reader,http://purl.enanomapper.net/onto/ENM_4869361,DCF,size (not specified),http://purl.obolibrary.org/obo/PATO_0001334,100,#N/A,#N/A,#N/A,#N/A,nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,15,#N/A,https://doi.org/10.1016/j.tiv.2005.06.034,Ag2,ERM:065708,065708,Ag,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/Ag,#N/A,size,correlates,intracellular ROS generation,http://purl.org/obo/owl/PATO#PATO_0000117,http://purl.obolibrary.org/obo/GO_1903409,"The maximum ROS levels were found at 6 h, from that point on the levels of ROS reduced over a period of 24 h (data not shown). Therefore, the data shown here was only at 6 h exposure. The level of ROS in cells increased in a concentration-dependent manner and was statistically increased (p < 0.05) from 10 μg/ml concentration. Ag (15, 100 nm) treatment at 25 and 50 μg/ml resulted in an approximately 10-fold increase in ROS generation over control levels",TRUE,#N/A,BRL 3A,http://purl.enanomapper.net/onto/ENM_2866073,#N/A,#N/A,#N/A,#N/A,6,hours,#N/A,50,μg/mL,#N/A,#N/A,DCF fluorescence instensity,http://www.bioassayontology.org/bao#BAO_0000143,12,#N/A,#N/A,fold increase,Nikon Eclipse TS-100,http://purl.enanomapper.net/onto/ENM_4869361,DCF,size (not specified),http://purl.obolibrary.org/obo/PATO_0001334,100,#N/A,#N/A,#N/A,#N/A,nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,15,#N/A,https://doi.org/10.1016/j.tiv.2005.06.034,Ag3,ERM:065709,065709,Ag,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/Ag,#N/A,size,positively_correlates,intracellular ROS generation,http://purl.org/obo/owl/PATO#PATO_0000117,http://purl.obolibrary.org/obo/GO_1903409,"The maximum ROS levels were found at 6 h, from that point on the levels of ROS reduced over a period of 24 h (data not shown). Therefore, the data shown here was only at 6 h exposure. The level of ROS in cells increased in a concentration-dependent manner and was statistically increased (p < 0.05) from 10 μg/ml concentration. Ag (15, 100 nm) treatment at 25 and 50 μg/ml resulted in an approximately 10-fold increase in ROS generation over control levels",TRUE,#N/A,BRL 3A,http://purl.enanomapper.net/onto/ENM_2866073,#N/A,#N/A,#N/A,#N/A,6,hours,#N/A,50,μg/mL,#N/A,#N/A,DCF fluorescence instensity,http://www.bioassayontology.org/bao#BAO_0000143,10,#N/A,#N/A,fold increase,Nikon Eclipse TS-100,http://purl.enanomapper.net/onto/ENM_4869361,DCF,size (not specified),http://purl.obolibrary.org/obo/PATO_0001334,15,#N/A,#N/A,#N/A,#N/A,nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,15,#N/A,https://doi.org/10.1016/j.tiv.2005.06.034,Ag3,ERM:065709,065709,Ag,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/Ag,#N/A,dose,positively_correlates,LDH release,http://www.ebi.ac.uk/efo/EFO_0000428,http://www.ebi.ac.uk/efo/EFO_0004808,"The results demonstrated that exposure to Ag nanoparticles for 24 h resulted in concentration-dependent increase in LDH leakage and exhibited a significant (p < 0.05) cytotoxicity at 10–50 μg/ml (Fig. 1B). It was noted that there is a statistically significant difference between different silver particle sizes of 100 and 15 nm, where the 100 nm particles showed higher toxicity at 25 and 50 μg/ml.",TRUE,#N/A,BRL 3A,http://purl.enanomapper.net/onto/ENM_2866073,#N/A,#N/A,#N/A,#N/A,24,hours,#N/A,10-50,μg/mL,#N/A,#N/A,LDH leakage into media,http://www.ebi.ac.uk/efo/EFO_0004808,10-40,#N/A,#N/A,% of control,#N/A,http://purl.bioontology.org/ontology/npo#NPO_1709,LDH assay,size (not specified),http://purl.obolibrary.org/obo/PATO_0001334,15,#N/A,#N/A,#N/A,#N/A,nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,15,#N/A,https://doi.org/10.1016/j.tiv.2005.06.034,Ag3,ERM:065709,065709,Ag,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/Ag,#N/A,dose,positively_correlates,intracellular ROS generation,http://www.ebi.ac.uk/efo/EFO_0000428,http://purl.obolibrary.org/obo/GO_1903409,"The level of ROS in cells increased in a concentration-dependent manner and was statistically increased (p < 0.05) from 10 μg/ml concentration. Ag (15, 100 nm) treatment at 25 and 50 μg/ml resulted in an approximately 10-fold increase in ROS generation over control levels (Fig. 4A). The qualitative generation of ROS was also observed using fluorescence microscopy, which detected the brightest obvious fluorescent intensity with Ag exposed cells at 25 μg/ml (Fig. 4B–D).",TRUE,#N/A,BRL 3A,http://purl.enanomapper.net/onto/ENM_2866073,#N/A,#N/A,#N/A,#N/A,6,hours,#N/A,50,μg/mL,#N/A,#N/A,DCF fluorescence instensity,http://www.bioassayontology.org/bao#BAO_0000143,qualitative,#N/A,#N/A,qualitative,#N/A,http://purl.enanomapper.net/onto/ENM_4869361,DCF,size (not specified),http://purl.obolibrary.org/obo/PATO_0001334,15,#N/A,#N/A,#N/A,#N/A,nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,15,#N/A,https://doi.org/10.1016/j.tiv.2005.06.034,Ag3,ERM:065709,065709,Ag,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/Ag,#N/A,size,positively_correlates,intracellular ROS generation,http://purl.org/obo/owl/PATO#PATO_0000117,http://purl.obolibrary.org/obo/GO_1903409,"A significant depletion of GSH (70%) was observed at 25 μg/ml Ag (15,100 nm) relative to controls (61.00 ± 5.28 nmol GSH/mg cellular protein) (Fig. 6). Overall, the data demonstrated a significant depletion (p < 0.05) of GSH levels occurred in Ag (15,100 nm) exposed cells.",TRUE,#N/A,BRL 3A,http://purl.enanomapper.net/onto/ENM_2866073,#N/A,#N/A,#N/A,#N/A,24,hours,#N/A,25,μg/mL,#N/A,#N/A,gsh regulation,https://purl.placeholder.enanomapper.net/gsh regulation,70,#N/A,#N/A,% of control,SpectraMAX Plus 190 microplate reader,http://purl.enanomapper.net/onto/ENM_4869361,DCF,size (not specified),http://purl.obolibrary.org/obo/PATO_0001334,15,#N/A,#N/A,#N/A,#N/A,nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,15,#N/A,https://doi.org/10.1016/j.tiv.2005.06.034,Ag3,ERM:065709,065709,Ag,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/Ag,#N/A,dose,negatively_correlates,MMP,http://www.ebi.ac.uk/efo/EFO_0000428,http://www.ebi.ac.uk/efo/EFO_0004744,"The results indicated that there was a significant decrease (80%) of MMP at 25 and 50 μg/ml Ag (15, 100 nm) (Fig. 5A). The qualitative mitochondrial membrane potential was also observed under fluorescence microscope stained with rhodamine 123. The brightness of the fluorescent intensity was reduced in cells exposed to Ag at 25 and 50 μg/ml that indicates a significant reduction of mitochondrial membrane potential (Fig. 5B–D).",TRUE,#N/A,BRL 3A,http://purl.enanomapper.net/onto/ENM_2866073,#N/A,#N/A,#N/A,#N/A,24,hours,#N/A,50,μg/mL,#N/A,#N/A,MMP,https://purl.placeholder.enanomapper.net/MMP,20,#N/A,#N/A,% of control,#N/A,http://purl.enanomapper.net/onto/ENM_5562662,rhodamine 123 uptake,size (not specified),http://purl.obolibrary.org/obo/PATO_0001334,15,#N/A,#N/A,#N/A,#N/A,nm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,17,#N/A,https://doi.org/10.1016/j.tiv.2011.07.010,Al2O31,ERM:202182,202182,Al2O3,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/Al2O3,#N/A,dose,correlates,cell viability,http://www.ebi.ac.uk/efo/EFO_0000428,http://purl.enanomapper.org/onto/ENM_0000068,"The EZ4U test showed a minor (<10%) cytotoxic effect of aluminium oxide nanoparticles on the tested BJ and L929 cells. A lower survival rate of cells incubated with alumina nanoparticles was observed in the case of murine fibroblasts. At the concentration as high as 400 μg Al2O3/ml the average cell viability after incubation with the tested compound was 96.51% for human fibroblasts, and 91.53% for murine fibroblasts and the difference was statistically significant (p < 0.05) (Fig. 3). At the concentration range 10–200 μg Al2O3/ml, the decrease of the cell viability for both cell lines was not statistically significant compared to the control. Due to the relatively low toxicity of the tested compound, it was not possible to determine the concentration values of Al2O3 nanoparticles resulting in a 50% cell growth inhibition (IC50).",TRUE,#N/A,L929,http://purl.enanomapper.net/onto/ENM_0893129,#N/A,#N/A,#N/A,#N/A,24,hours,#N/A,"0,10,50,100,200",μg/mL,#N/A,#N/A,formazan absorbance,https://purl.placeholder.enanomapper.net/formazan absorbance,91.53,#N/A,#N/A,% of control,#N/A,http://purl.enanomapper.org/onto/ENM_8000243,EZ4U,grain size,http://purl.enanomapper.net/onto/ENM_3182904,92,"The γ-Al2O3 nanopowder with spherical shape of particles, average grain size 50–80 nm, average agglomerate size 230–550 nm, and highly developed specific surface area of more than 203 m2/g",#N/A,#N/A,#N/A,#N/A,#N/A,SEM,LEO 1530,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,nm,230–550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,nm,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,spherical,SEM,203,#N/A,#N/A,m2/g,203,BET,#N/A,#N/A,#N/A,#N/A,#N/A,-10.6,"EMEM,l-glutamine 10% FBS,1% antibiotics (Penicillin-Streptomycin-Amphotericin B)",#N/A,7.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,17,#N/A,https://doi.org/10.1016/j.tiv.2011.07.010,Al2O31,ERM:202182,202182,Al2O3,http://purl.enanomapper.org/onto/,http://purl.enanomapper.org/onto/Al2O3,#N/A,dose,correlates,cell viability,http://www.ebi.ac.uk/efo/EFO_0000428,http://purl.enanomapper.org/onto/ENM_0000068,"The EZ4U test showed a minor (<10%) cytotoxic effect of aluminium oxide nanoparticles on the tested BJ and L929 cells. A lower survival rate of cells incubated with alumina nanoparticles was observed in the case of murine fibroblasts. At the concentration as high as 400 μg Al2O3/ml the average cell viability after incubation with the tested compound was 96.51% for human fibroblasts, and 91.53% for murine fibroblasts and the difference was statistically significant (p < 0.05) (Fig. 3). At the concentration range 10–200 μg Al2O3/ml, the decrease of the cell viability for both cell lines was not statistically significant compared to the control. Due to the relatively low toxicity of the tested compound, it was not possible to determine the concentration values of Al2O3 nanoparticles resulting in a 50% cell growth inhibition (IC50).",TRUE,#N/A,BJ,http://www.ebi.ac.uk/efo/EFO_0002779,#N/A,#N/A,#N/A,#N/A,24,hours,#N/A,"0,10,50,100,200",μg/mL,#N/A,#N/A,formazan absorbance,https://purl.placeholder.enanomapper.net/formazan absorbance,96.51,#N/A,#N/A,% of control,#N/A,http://purl.enanomapper.org/onto/ENM_8000243,EZ4U,grain size,http://purl.enanomapper.net/onto/ENM_3182904,92,"The γ-Al2O3 nanopowder with spherical shape of particles, average grain size 50–80 nm, average agglomerate size 230–550 nm, and highly developed specific surface area of more than 203 m2/g",#N/A,#N/A,#N/A,#N/A,#N/A,SEM,LEO 1530,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,nm,230–550,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,nm,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,spherical,SEM,203,#N/A,#N/A,m2/g,203,BET,#N/A,#N/A,#N/A,#N/A,#N/A,-10.6,"EMEM,l-glutamine 10% FBS,1% antibiotics (Penicillin-Streptomycin-Amphotericin B)",#N/A,7.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
